3,499,592,1,2,1,0,4.65414749999763
3,426,309,4,1,2,1,0.877868035720894
3,556,535,4,1,2,1,0.84980150000774302
3,220,119,1,1,1,1,1.2842165000038199
3,518,212,2,1,1,1,1.1023222071235099
3,408,263,1,2,2,1,1.3896489999897299
3,112,100,3,1,2,1,1.31852949998574
3,247,537,1,2,2,1,0.80492103568394702
3,351,376,1,1,1,1,2.83090923569398
3,91,38,1,2,2,1,1.0730079000059101
3,510,640,1,2,2,1,1.21132410000428
3,53,677,4,2,1,1,1.00588887851336
3,635,696,3,2,1,1,1.87675290001789
3,722,118,3,1,2,1,1.18251943567884
3,446,672,1,2,2,1,1.2327762999921099
3,185,604,2,2,2,1,1.07445039998856
3,403,52,2,2,2,1,1.14951723569538
3,64,235,2,2,2,1,1.07900009999867
3,434,242,1,1,1,1,1.30451123567764
3,565,464,2,1,1,1,3.3306505999935299
3,63,566,4,1,2,1,0.92389673570869502
3,558,101,4,2,1,1,1.48505409999052
3,534,54,2,1,1,1,1.95463613569154
3,407,584,1,2,2,1,1.1978199000004699
3,476,661,4,2,1,1,1.1020067000063101
3,517,478,2,1,1,1,1.7155974000052101
3,338,110,4,1,2,1,1.24276019999525
3,245,643,1,1,1,1,2.0217085999902298
3,199,733,2,2,2,1,1.2092913785018
3,117,94,1,1,1,1,3.0307860000175402
3,569,515,1,1,1,1,0.79521989999921106
3,143,195,3,2,1,1,1.20258823569748
3,4,314,4,2,1,1,1.25505530001828
3,35,114,1,2,2,1,1.4988025999918999
3,673,240,4,1,2,1,1.2873523000162099
3,343,151,2,1,1,1,1.07617074280279
3,694,614,3,1,2,1,1.9325990357028799
3,239,439,1,1,2,0,2.1767844356945698
3,701,531,3,2,2,0,1.4514676999824601
3,747,650,2,2,2,1,2.12486819998594
3,203,9,4,1,2,1,1.37466503572068
3,16,454,3,2,1,1,1.1052801999903801
3,591,167,2,1,1,1,2.8388949999934998
3,13,92,1,1,1,1,1.19999810002628
3,42,636,3,1,2,1,1.6002502357005099
3,575,12,1,1,1,1,1.8897373999934599
3,542,67,4,2,1,1,1.32552389998455
3,312,703,1,2,1,0,1.6488189999945499
3,244,721,4,2,1,1,1.08763783570612
3,111,521,3,1,2,1,1.2400329000083701
3,526,714,3,1,2,1,2.77346143568866
3,321,659,4,2,1,1,2.3310372999985698
3,104,194,2,1,1,1,0.94520543570979498
3,297,681,2,2,2,1,1.2344429000222601
3,337,180,3,2,1,1,1.1039093213039499
3,656,744,4,1,2,1,1.0093291357043199
3,619,500,4,2,1,1,1.84402099999716
4,33,203,4,1,2,1,1.7600854999996001
4,318,584,3,2,1,1,1.09192409999969
4,640,507,1,1,1,1,1.1505874999998
4,705,548,3,1,2,1,1.4457575999999801
4,403,588,4,2,1,1,1.09291590000021
4,119,587,1,1,1,1,0.90032070000006603
4,239,592,3,1,2,1,1.8322019000001999
4,638,470,2,1,1,1,1.3783244362371101
4,320,300,2,2,2,1,1.49506890000021
4,517,468,4,1,2,1,1.0777456362370701
4,672,1,1,1,2,0,1.75114239999994
4,596,216,4,2,1,1,0.90778910000017299
4,354,678,3,2,1,1,0.59352379999973004
4,56,499,1,1,1,1,1.4222735362373
4,301,538,2,1,1,1,1.2252366000002399
4,186,747,2,2,2,1,1.31660528989778
4,229,339,4,2,1,1,1.40198759999976
4,526,557,1,2,2,1,1.17780940000011
4,688,614,1,2,2,1,0.93379279999999198
4,654,122,2,2,2,1,1.3077859000000001
4,64,653,4,2,1,1,1.83013799999981
4,532,691,1,1,1,1,1.2801420362370699
4,42,322,1,2,2,1,1.6422986999996301
4,707,635,3,2,2,0,0.91687550871165502
4,143,326,1,1,1,1,1.4643009999999801
4,597,453,4,2,2,0,1.5526045362371399
4,569,183,3,1,2,1,1.1158389000002
4,498,268,2,1,1,1,1.3794990999999801
4,522,66,4,2,1,1,1.7015599449491701
4,714,265,3,2,1,1,1.0256586362370399
4,733,389,2,1,1,1,1.67465103623726
4,132,187,2,2,2,1,0.94867659999999898
4,528,159,1,1,1,1,2.1110319362374002
4,8,207,3,2,1,1,0.79659910000009404
4,546,745,4,2,2,0,1.79351260000021
4,198,213,1,1,1,1,0.69365919999972903
4,602,552,1,2,2,1,1.38793257247471
4,131,740,3,2,1,1,0.75894880000032605
4,135,412,4,2,1,1,1.8871260362370801
4,266,110,2,1,1,1,0.75566563623715399
4,7,578,1,2,2,1,1.2900177362371299
4,3,566,2,2,2,1,1.38297319999992
4,701,50,1,1,1,1,1.2914831999996801
4,314,194,4,1,2,1,2.1744974087114302
4,626,673,4,2,1,1,1.2916002000001801
4,338,357,2,1,1,1,2.75360909999972
4,65,152,3,1,2,1,0.90515670000013404
4,674,284,2,1,1,1,1.0621942536608899
4,151,661,2,1,1,1,1.4844264999997001
4,5,184,3,1,2,1,1.24312869999994
4,426,199,2,2,2,1,2.7028269362367601
4,358,52,4,2,1,1,2.06408009999996
4,336,262,4,1,1,0,1.2511773362371099
4,98,70,3,1,2,1,1.1387619999995899
4,351,524,3,1,2,1,1.88673530000005
4,222,710,1,2,2,1,1.75456349999968
4,427,406,1,1,1,1,3.5420065000003
4,646,454,1,1,2,0,2.0148054999999698
4,575,157,3,1,2,1,0.86172160000023701
4,696,299,3,2,1,1,2.3013397999998202
4,484,445,1,1,1,1,1.31132643623732
4,12,536,1,2,2,1,1.2046641000001701
4,681,2,2,2,2,1,1.4420502999996601
4,505,130,4,1,2,1,0.84932960000014701
4,675,534,2,1,1,1,1.3318254999999199
4,171,263,3,1,2,1,1.1083156362369699
4,676,273,2,2,2,1,1.2719000362367301
4,565,235,4,1,2,1,1.1999917362372801
4,708,272,3,1,2,1,1.33009323623719
4,312,411,3,2,1,1,1.2665679362366999
4,510,111,3,2,1,1,1.4283462986095401
4,721,619,4,2,1,1,1.5353519999998799
4,433,449,2,1,1,1,1.6634640362372
4,452,84,4,2,1,1,1.10918542613535
4,169,669,3,1,2,1,0.83591890000025204
4,680,278,4,1,2,1,4.2575524362368897
4,523,343,2,2,2,1,0.77197280000018498
4,383,53,4,2,1,1,1.4609029999996901
4,665,693,1,2,2,1,1.62634292613575
4,305,101,2,2,2,1,2.14908853623729
5,33,203,4,1,2,1,1.06390989996726
5,318,584,3,2,1,1,0.85731449996819697
5,640,507,1,1,1,1,1.0239295758656199
5,705,548,3,1,2,1,1.1950663999887201
5,403,588,4,2,1,1,1.32311739999568
5,119,587,1,1,1,1,1.09323687589495
5,239,592,3,1,2,1,1.00579409999773
5,638,470,2,1,1,1,1.17748040362494
5,320,300,2,2,2,1,0.91261010000016496
5,517,468,4,1,1,0,1.86264900001697
5,672,1,1,1,1,1,0.77529740001773495
5,596,216,4,2,1,1,0.88604109996231295
5,354,678,3,2,1,1,0.807975300005637
5,56,499,1,1,1,1,0.98894350003683895
5,301,538,2,1,1,1,1.16554600000381
5,186,747,2,2,2,1,0.89659593789838299
5,229,339,4,2,1,1,1.4854311379022
5,526,557,1,2,2,1,4.8418716554297099
5,688,614,1,2,2,1,1.26678060000995
5,654,122,2,2,2,1,1.2116048379684801
5,64,653,4,2,1,1,1.3099029379664
5,532,691,1,1,1,1,0.91288825182709799
5,42,322,1,2,2,1,2.8342581000179101
5,707,635,3,2,1,1,0.79328719998011399
5,143,326,1,1,1,1,1.35343580000335
5,597,453,4,2,1,1,1.2169625379028699
5,569,183,3,1,2,1,1.0565250379731901
5,498,268,2,1,1,1,0.99180123792029895
5,522,66,4,2,1,1,0.82281240000156697
5,714,265,3,2,1,1,1.0770099000074
5,733,389,2,1,1,1,1.50818370003253
5,132,187,2,2,2,1,1.2048958999803301
5,528,159,1,1,1,1,0.70916773797944199
5,8,207,3,2,1,1,0.68557653791504003
5,546,745,4,2,1,1,1.7779813138186
5,198,213,1,1,1,1,1.1146555517916601
5,602,552,1,2,2,1,3.3924897378892598
5,131,740,3,2,1,1,0.89118949999101504
5,135,412,4,2,1,1,1.32703949999996
5,266,110,2,1,1,1,0.71040590002667203
5,7,578,1,2,1,0,0.782058517448604
5,3,566,2,2,2,1,1.24486693798099
5,701,50,1,1,1,1,0.65244759997585799
5,314,194,4,1,2,1,1.2214527999749401
5,626,673,4,2,1,1,1.37701739999466
5,338,357,2,1,1,1,1.17127517948393
5,65,152,3,1,2,1,0.96157250000396699
5,674,284,2,1,1,1,0.66303383791819204
5,151,661,2,1,1,1,1.20910213794559
5,5,184,3,1,2,1,0.95748985186219204
5,426,199,2,2,2,1,1.8289695000276001
5,358,52,4,2,1,1,0.92950889997882802
5,336,262,4,1,2,1,2.8804505000007299
5,98,70,3,1,1,0,1.07195143797435
5,351,524,3,1,2,1,2.0974987000227001
5,222,710,1,2,2,1,1.1809067379217599
5,427,406,1,1,2,0,1.41690923797432
5,646,454,1,1,1,1,0.71005473792320095
5,575,157,3,1,2,1,1.14137473795563
5,696,299,3,2,1,1,0.81517963798251003
5,484,445,1,1,1,1,0.63963970000622805
5,12,536,1,2,2,1,1.04660545178922
5,681,2,2,2,2,1,0.99586890003411099
5,505,130,4,1,1,0,1.22254983795574
5,675,534,2,1,1,1,0.98482303798664395
5,171,263,3,1,2,1,1.2204637794638999
5,676,273,2,2,2,1,1.7918498379876799
5,565,235,4,1,2,1,1.07794533792185
5,708,272,3,1,2,1,1.3242784999893
5,312,411,3,2,1,1,0.72358479996910297
5,510,111,3,2,1,1,0.96301103796577103
5,721,619,4,2,1,1,0.84738063788972795
5,433,449,2,1,1,1,2.27803933795076
5,452,84,4,2,1,1,0.70359720004489701
5,169,669,3,1,2,1,0.984213437943254
5,680,278,4,1,2,1,1.73889193794457
5,523,343,2,2,2,1,0.88656573795015003
5,383,53,4,2,1,1,1.16913449997082
5,665,693,1,2,2,1,1.4025013379286999
5,305,101,2,2,1,0,1.8503097554203101
6,43,240,4,1,2,1,1.0777101999847201
6,263,557,3,2,1,1,1.17715790000511
6,587,524,1,1,1,1,1.1364497999893499
6,688,543,3,1,2,1,1.30855710001197
6,433,607,4,2,1,1,0.97331693541491404
6,171,640,1,1,1,1,1.02688190003391
6,183,569,3,1,2,1,0.76869789999909699
6,644,460,2,1,1,1,1.00041680003051
6,344,266,2,2,2,1,1.0031582000083299
6,478,505,4,1,2,1,2.6538647999987002
6,695,7,1,1,1,1,1.19772033538902
6,568,268,4,2,1,1,1.12487975374097
6,288,696,3,2,1,1,1.29032590001589
6,91,502,1,1,1,1,1.3603237000061199
6,314,523,2,1,1,1,0.80094200000166904
6,227,745,2,2,2,1,0.995969800045714
6,194,358,4,2,1,1,1.5196963000344099
6,510,584,1,2,2,1,1.18445993540809
6,705,646,1,2,2,1,1.42935303540435
6,661,130,2,2,2,1,1.2463627000106501
6,54,659,4,2,1,1,1.24564845982241
6,531,665,1,1,1,1,0.719578735413961
6,65,271,1,2,2,1,1.1232267353916501
6,694,585,3,2,1,1,1.37368153536227
6,180,272,1,1,1,1,1.10152620001463
6,586,449,4,2,1,1,0.75794530002167504
6,592,239,3,1,1,0,0.80695739999646299
6,535,216,2,1,2,0,3.79219183541136
6,487,78,4,2,1,1,2.7510986354318399
6,722,319,3,2,1,1,2.5373756000190002
6,744,402,2,1,1,1,0.59131500002695303
6,135,151,2,2,2,1,1.0677539000171199
6,521,112,1,1,1,1,0.69484350003767803
6,17,249,3,2,1,1,1.0121560000116001
6,541,747,4,2,1,1,2.08214697078802
6,247,157,1,1,1,1,0.78432523534866105
6,575,579,1,2,2,1,1.01144719996955
6,105,742,3,2,1,1,0.74837980000302196
6,132,391,4,2,1,1,1.1379328000475699
6,300,120,2,1,1,1,0.82784383534453798
6,1,612,1,2,1,0,0.88124029996106401
6,2,550,2,2,2,1,1.3588583354139701
6,708,38,1,1,1,1,0.62327813537558496
6,301,229,4,1,2,1,1.0282562999636899
6,604,677,4,2,1,1,0.73805063538020499
6,357,338,2,1,1,1,1.17157804151066
6,42,195,3,1,2,1,1.7457513000117599
6,680,244,2,1,1,1,1.3023501353454801
6,187,654,2,1,1,1,0.63342043536249604
6,12,245,3,1,2,1,1.1413358353893299
6,398,153,2,2,2,1,1.12133063538931
6,339,39,4,2,1,1,0.75399970001308303
6,305,297,4,1,2,1,0.99764915375271801
6,70,98,3,1,1,0,0.88617670000530802
6,287,507,3,1,2,1,1.77026139997179
6,264,703,1,2,2,1,1.0520215353462801
6,436,337,1,1,1,1,1.38808103540214
6,614,450,1,1,1,1,1.0929408353986201
6,602,213,3,1,2,1,1.16748959996039
6,678,360,3,2,1,1,1.23655763536226
6,462,432,1,1,1,1,1.2040769829764
6,5,537,1,2,2,1,1.0325581353972699
6,721,3,2,2,2,1,0.867623283003923
6,468,122,4,1,2,1,1.0021248414413999
6,687,491,2,1,1,1,1.6999416353646699
6,119,318,3,1,2,1,1.03515353536932
6,719,235,2,2,1,0,1.2021974999806799
6,542,273,4,1,2,1,3.3275559000321699
6,701,326,3,1,2,1,1.13142769999104
6,242,434,3,2,1,1,0.75737959996331505
6,526,137,3,2,1,1,1.19305990001885
6,681,642,4,2,1,1,1.43104200001108
6,403,453,2,1,1,1,0.72646370000438798
6,458,104,4,2,1,1,0.71676129999104898
6,114,693,3,1,2,1,0.77541697077686
6,674,302,4,1,2,1,1.17834850610234
6,538,308,2,2,2,1,1.7205844000563999
6,386,59,4,2,1,1,1.20898429997033
6,691,669,1,2,2,1,1.0554450000054201
6,336,75,2,2,2,1,0.93857263540849101
7,33,203,4,1,2,1,2.3557451000001501
7,318,584,3,2,1,1,0.930429900000036
7,640,507,1,1,2,0,0.90866303691700501
7,705,548,3,1,2,1,0.99891200000001901
7,403,588,4,2,1,1,0.80953409999983705
7,119,587,1,1,1,1,0.83068830000002003
7,239,592,3,1,1,0,1.73609413691702
7,638,470,2,1,1,1,0.83558360000006404
7,320,300,2,2,2,1,0.97502609999992296
7,517,468,4,1,2,1,1.14255273691742
7,672,1,1,1,1,1,1.6345495999999
7,596,216,4,2,2,0,1.0372145000001201
7,354,678,3,2,1,1,0.91139130000010504
7,56,499,1,1,1,1,1.00432573691751
7,301,538,2,1,1,1,0.80800520000002496
7,186,747,2,2,2,1,1.7159471953395999
7,229,339,4,2,1,1,1.32540019999942
7,526,557,1,2,1,0,1.28977260000011
7,688,614,1,2,2,1,1.4395296369175401
7,654,122,2,2,2,1,1.46669833691794
7,64,653,4,2,1,1,1.1959431738350801
7,532,691,1,1,1,1,0.89430653691761097
7,42,322,1,2,1,0,1.10137943691734
7,707,635,3,2,1,1,0.93376774301032095
7,143,326,1,1,1,1,0.90715790000012897
7,597,453,4,2,1,1,0.975105200000144
7,569,183,3,1,1,0,1.9057408999997301
7,498,268,2,1,1,1,1.24985840000045
7,522,66,4,2,1,1,0.85563670000010505
7,714,265,3,2,1,1,0.99515833691748401
7,733,389,2,1,1,1,1.84780426917587
7,132,187,2,2,2,1,1.22728869999992
7,528,159,1,1,1,1,1.1517000999992899
7,8,207,3,2,1,1,0.82768379999925001
7,546,745,4,2,1,1,2.27022233691787
7,198,213,1,1,1,1,0.87380380000013302
7,602,552,1,2,2,1,1.2756610999995199
7,131,740,3,2,1,1,1.6217006369179201
7,135,412,4,2,1,1,2.8484465369183498
7,266,110,2,1,1,1,1.05590090000078
7,7,578,1,2,2,1,1.1822958000002499
7,3,566,2,2,2,1,1.0340304430101199
7,701,50,1,1,1,1,1.11434490000011
7,314,194,4,1,2,1,1.0190068369174701
7,626,673,4,2,1,1,0.95287590000043598
7,338,357,2,1,1,1,1.47513693691781
7,65,152,3,1,2,1,1.0165446369183
7,674,284,2,1,1,1,0.950544500000433
7,151,661,2,1,1,1,1.1729327000002701
7,5,184,3,1,2,1,1.1320273369174201
7,426,199,2,2,1,0,1.6951312999999599
7,358,52,4,2,1,1,1.1673276369174299
7,336,262,4,1,2,1,1.2913535691759499
7,98,70,3,1,2,1,1.1372699000003199
7,351,524,3,1,2,1,1.0052792999995299
7,222,710,1,2,2,1,1.1791240000002301
7,427,406,1,1,1,1,2.0071069369178098
7,646,454,1,1,1,1,1.8869018369177899
7,575,157,3,1,2,1,1.24275769999986
7,696,299,3,2,2,0,1.34044896917567
7,484,445,1,1,1,1,0.96379353691827396
7,12,536,1,2,2,1,1.1153106369174599
7,681,2,2,2,1,0,1.7789843369182601
7,505,130,4,1,2,1,1.0609694000004299
7,675,534,2,1,1,1,1.4401354738347401
7,171,263,3,1,2,1,1.1122707322574601
7,676,273,2,2,2,1,1.0999388369182299
7,565,235,4,1,2,1,0.93862519999947802
7,708,272,3,1,2,1,1.25284650000049
7,312,411,3,2,1,1,1.2107934369178099
7,510,111,3,2,1,1,0.98013759999957994
7,721,619,4,2,1,1,0.77954200000022
7,433,449,2,1,1,1,1.0086922369182501
7,452,84,4,2,1,1,0.83538383691757201
7,169,669,3,1,2,1,1.0319169369176999
7,680,278,4,1,2,1,0.99513083691817905
7,523,343,2,2,2,1,1.2058327000004301
7,383,53,4,2,1,1,1.18487699999969
7,665,693,1,2,2,1,1.5804886369178299
7,305,101,2,2,2,1,1.20775800000047
8,43,240,4,1,2,1,1.9045997000066599
8,263,557,3,2,1,1,1.0496379356190999
8,587,524,1,1,1,1,1.02163565650699
8,688,543,3,1,2,1,0.92099529999541097
8,433,607,4,2,1,1,1.65604279999388
8,171,640,1,1,1,1,0.74068833564524506
8,183,569,3,1,2,1,1.0393667999887799
8,644,460,2,1,1,1,1.0483017356600599
8,344,266,2,2,2,1,1.0185778356390101
8,478,505,4,1,2,1,1.59210013566189
8,695,7,1,1,1,1,0.67959549999795899
8,568,268,4,2,1,1,1.0636245000059701
8,288,696,3,2,1,1,0.96504083563922904
8,91,502,1,1,1,1,1.3133688000089001
8,314,523,2,1,1,1,1.33952440001303
8,227,745,2,2,2,1,1.06374073564075
8,194,358,4,2,1,1,1.96593693565228
8,510,584,1,2,2,1,1.45132569997804
8,705,646,1,2,2,1,1.12835443567019
8,661,130,2,2,2,1,1.8838609069643999
8,54,659,4,2,1,1,2.25277500000084
8,531,665,1,1,1,1,0.94306849999702502
8,65,271,1,2,2,1,1.0766398000123401
8,694,585,3,2,1,1,0.904801700002281
8,180,272,1,1,1,1,0.84180600001127504
8,586,449,4,2,1,1,1.13931856348063
8,592,239,3,1,2,1,0.94337470000027701
8,535,216,2,1,1,1,1.7327256000135101
8,487,78,4,2,1,1,2.7954092356667402
8,722,319,3,2,1,1,0.93306619999930296
8,744,402,2,1,1,1,0.67140580000705097
8,135,151,2,2,2,1,1.16037422782392
8,521,112,1,1,2,0,1.4173496000003101
8,17,249,3,2,1,1,1.0853281000163399
8,541,747,4,2,1,1,1.5668354000081299
8,247,157,1,1,1,1,0.68685430000186898
8,575,579,1,2,2,1,1.53917716347496
8,105,742,3,2,1,1,0.81229003565385904
8,132,391,4,2,1,1,0.78065699999569904
8,300,120,2,1,1,1,0.82459903563722003
8,1,612,1,2,2,1,1.2468803999945499
8,2,550,2,2,2,1,0.95636770001146898
8,708,38,1,1,1,1,1.5357189000060301
8,301,229,4,1,2,1,0.94387329998426095
8,604,677,4,2,1,1,1.00215600000229
8,357,338,2,1,1,1,0.85162780000246097
8,42,195,3,1,2,1,0.96116639999672804
8,680,244,2,1,1,1,1.33475609999732
8,187,654,2,1,1,1,0.77524230000562999
8,12,245,3,1,2,1,0.906239149568137
8,398,153,2,2,2,1,0.99425063564558502
8,339,39,4,2,1,1,1.34401919218362
8,305,297,4,1,2,1,0.96536441391799599
8,70,98,3,1,1,0,1.1537729069532401
8,287,507,3,1,2,1,1.0719187356589801
8,264,703,1,2,2,1,1.2404648356314301
8,436,337,1,1,1,1,0.81278140001813903
8,614,450,1,1,1,1,0.80601070000557196
