40,2,4,0,109,1,0.98407043609768197,1,2,0.51184393611038104,1,213,1
41,5,1,2,122,1,0.85271840001223598,1,1,1.4871058999851801,1,239,1
42,2,2,1,120,1,0.76049593611969601,0,0,0,0,0,1
43,5,3,2,110,1,1.02201079999213,1,2,0.97302913610474195,1,180,1
44,1,4,0,109,1,0.99748910000198499,2,2,0.88942770002176996,1,534,1
45,3,2,0,120,1,0.69473439999274,2,2,0.57276679997448798,1,226,1
46,5,1,2,122,1,0.79929223610088196,1,2,0.79589069998473905,1,544,1
47,2,2,1,120,1,0.56843483611010004,2,2,0.86602960000163898,1,747,1
48,5,1,2,122,1,0.79072883611661404,0,0,0,0,0,1
49,4,4,1,109,1,0.57884843612555403,0,0,0,0,0,1
50,2,3,0,110,1,0.58311313611920901,1,2,0.61595310000120695,1,510,1
51,1,4,0,109,1,0.66859970000223301,1,1,1.1737790999759501,1,326,1
52,5,2,2,120,1,0.901014436094556,0,0,0,0,0,1
53,1,1,1,122,1,0.69138730000122495,1,1,0.81160733610158797,1,693,1
54,5,3,2,110,1,0.56408139999257401,2,1,1.1699737999879301,1,391,1
55,4,1,0,122,1,0.79645719999098197,0,0,0,0,0,1
56,5,3,2,110,1,0.51440053610713199,0,0,0,0,0,1
57,1,2,0,122,0,0.649132999998983,0,0,0,0,0,1
58,4,4,1,109,1,0.81425100000342399,1,2,0.60443123610457405,1,360,1
59,5,3,2,110,1,0.60508149999077399,2,2,0.88874510000459905,1,721,1
60,2,2,1,120,1,0.67553123610559895,1,1,0.62528033609851297,1,454,1
61,3,1,0,122,1,0.71564673612010699,2,2,1.1971764999907499,1,142,1
62,2,2,1,120,1,0.69752403610618796,2,2,0.73829113610554498,1,39,1
63,3,3,1,110,1,0.63326903610141005,2,1,0.71257303608581402,1,546,1
64,5,4,2,109,1,0.68264509999426104,2,2,0.64892210002290096,1,185,1
65,4,1,0,122,1,0.71413803612813398,1,2,0.65821570000844098,1,408,1
66,3,3,1,110,1,0.833958100003656,0,0,0,0,0,1
67,1,1,1,122,1,0.84000970001216102,0,0,0,0,0,1
68,4,4,1,109,1,0.59572240000124999,2,1,1.2222013999999,1,607,1
69,5,3,2,110,1,0.57816720000119004,0,0,0,0,0,1
70,3,2,0,120,1,0.70517150001251105,0,0,0,0,0,1
71,4,4,1,109,1,0.57580880000023205,1,2,0.59538009998505004,1,171,1
72,2,1,0,122,1,0.76872700001695204,0,0,0,0,0,1
73,4,4,1,109,1,0.580873799975961,1,2,1.21235119999619,1,8,1
74,2,1,0,122,1,0.80405579999205701,0,0,0,0,0,1
75,5,3,2,110,1,0.59084243612596798,1,1,1.2864843999850599,1,247,1
76,3,4,0,109,1,0.90450423612492203,2,1,0.57878640000126302,1,508,1
77,5,2,2,120,1,0.68059350000112295,2,1,1.0205268361023601,1,661,1
78,2,4,0,109,1,0.74059709999710299,1,2,0.50534613610943802,1,434,1
79,5,1,2,122,1,0.79911069999798201,1,0,0,0,695,1
80,2,2,1,120,1,1.1381352999887899,0,0,0,0,0,1
81,5,3,2,110,1,0.89417939999839302,1,2,1.16636393609224,1,100,1
82,1,4,0,109,1,1.40982283611083,2,0,0,0,9,1
83,3,2,0,120,1,0.82527189998654704,2,2,0.58319259999552697,1,566,1
84,5,1,2,122,1,0.77620780002325795,1,2,0.64344310000888105,1,578,1
85,2,2,1,120,1,0.71849109997856397,2,2,1.05788880001637,1,538,1
86,5,1,2,122,1,0.79544539999915298,0,0,0,0,0,1
87,4,4,1,109,1,0.998443400021642,0,0,0,0,0,1
88,2,3,0,110,1,0.93642759998328995,1,2,0.70910273608751595,1,65,1
89,1,4,0,109,1,0.995995736127952,1,1,0.67514300000038896,1,575,1
90,5,2,2,120,1,1.0485103361134001,0,0,0,0,0,1
91,1,1,1,122,1,0.69514163612620905,1,1,0.70273773610824697,1,351,1
92,5,3,2,110,1,0.97967449997668199,2,1,0.74299303611042,1,395,1
93,4,1,0,122,1,0.75367420000839103,0,0,0,0,0,1
94,5,3,2,110,1,0.82811299999593802,0,0,0,0,0,1
95,1,2,0,120,1,0.81733153609093301,0,0,0,0,0,1
96,4,4,1,109,1,0.80821663609822303,1,2,0.63288029999239404,1,436,1
97,5,3,2,110,1,0.61238583610975195,2,2,0.67882430000463501,1,452,1
98,2,2,1,120,1,0.67492429999401804,1,1,0.53304119998938404,1,264,1
99,3,1,0,122,1,0.78452620000462103,2,2,0.60870090001844801,1,474,1
100,2,2,1,120,1,1.4444567000027699,2,2,0.79391680000117104,1,657,1
101,3,3,1,110,1,0.78156010000384402,2,0,0,0,626,1
102,5,4,2,109,1,0.74229723610915199,2,2,0.74440100000356302,1,517,1
103,4,1,0,122,1,0.96359529998153504,1,2,0.71383759999298502,1,245,1
104,3,3,1,110,1,0.65953040000749796,0,0,0,0,0,1
105,1,1,1,122,1,0.60651720000896603,0,0,0,0,0,1
106,4,4,1,109,1,0.56343280000146501,2,1,0.59108159999595999,1,359,1
107,5,3,2,110,1,0.71520339997368898,0,0,0,0,0,1
108,3,2,0,122,0,0.64736443612491701,0,0,0,0,0,1
109,4,4,1,109,1,0.57206583610968698,0,0,0,0,0,1
110,2,3,0,110,1,0.99578379999729805,1,2,0.86982890000217605,1,5,1
111,1,4,0,109,1,1.4982613000029199,1,1,0.63371080000069901,1,319,1
112,5,2,2,120,1,0.89355530001921601,0,0,0,0,0,1
113,1,1,1,122,1,0.82093819999135997,1,1,0.77461749999201901,1,6,1
114,5,3,2,110,1,0.59106917222379696,2,1,1.17621163610602,1,358,1
115,4,1,0,122,1,0.89509459998225804,0,0,0,0,0,1
116,5,3,2,110,1,0.55702383609605,0,0,0,0,0,1
117,1,2,0,120,1,1.4325865000137099,0,0,0,0,0,1
118,4,4,1,109,1,0.904271699982928,1,2,0.63314839999657102,1,521,1
119,5,3,2,110,1,0.63227580001694195,2,2,0.51925763612962295,1,256,1
120,2,2,1,120,1,0.63085213609156199,1,1,0.49315779999596998,1,175,1
121,3,1,0,122,1,0.93286040000384696,2,2,0.67383569999947202,1,78,1
122,2,2,1,120,1,1.1787473361182501,2,2,1.3857254361209901,1,565,1
123,3,3,1,110,1,0.58908203610917598,2,1,0.95588150000548899,1,215,1
124,5,4,2,109,1,0.65495263610500798,2,2,0.56769610001356297,1,67,1
125,4,1,0,122,1,0.906174000003375,1,2,1.4420079361298099,1,1,1
126,3,3,1,110,1,1.6087703999946801,0,0,0,0,0,1
127,1,1,1,122,1,0.72133050000411503,0,0,0,0,0,1
128,4,4,1,109,1,0.67152289999648895,2,1,1.0259561999992,1,240,1
129,5,3,2,110,1,0.75915130000794295,0,0,0,0,0,1
130,3,2,0,120,1,0.96760273611289505,0,0,0,0,0,1
131,4,4,1,109,1,0.52447000000392996,1,2,0.49052639998262798,1,503,1
132,2,1,0,122,1,1.1701893999998001,0,0,0,0,0,1
133,5,3,2,110,1,0.56877113610971697,1,1,0.49845100002130499,1,552,1
134,3,4,0,109,1,0.77262599999085102,2,1,1.0498857999919,1,344,1
135,5,2,2,110,0,0.70745889999670897,2,0,0,0,297,1
136,2,4,0,109,1,0.85977559999446396,1,2,0.59921419998863701,1,714,1
137,5,1,2,122,1,0.83688180000171997,1,1,0.77969420002773404,1,445,1
138,2,2,1,120,1,1.4843651999835901,0,0,0,0,0,1
139,5,3,2,110,1,1.0402648000163,1,2,0.59112833612016402,1,13,1
140,1,4,0,109,1,0.98880163609283001,2,2,0.69765033610747196,1,470,1
141,3,2,0,120,1,0.93255909997969899,2,2,0.55023659998551,1,680,1
142,5,1,2,122,1,1.37503023611498,1,2,0.58395510000991602,1,15,1
143,2,2,1,120,1,0.84930389997316502,2,2,1.09997410001233,1,642,1
144,5,1,2,122,1,0.657328000001144,0,0,0,0,0,1
145,1,1,1,122,1,0.89712529999087598,0,0,0,0,0,1
146,4,4,1,109,1,0.63552280000294603,2,1,0.47311433611321302,1,135,1
147,5,3,2,110,1,0.65279270001337897,0,0,0,0,0,1
148,3,2,0,120,1,0.84750459998031202,0,0,0,0,0,1
149,4,4,1,109,1,0.55263740001828399,1,2,0.999783436127473,1,543,1
150,2,1,0,122,1,0.797759700013557,0,0,0,0,0,1
151,5,3,2,110,1,0.54163403611164496,1,1,0.46986329997889698,1,98,1
152,3,4,0,109,1,1.31180960001075,2,1,0.71656623610761006,1,101,1
153,5,2,2,110,0,1.0042882999987299,2,1,0.69095839999499697,1,104,1
154,2,4,0,109,1,1.0239558361063199,1,2,1.3216112999944001,1,536,1
155,5,1,2,122,1,0.87442923610797196,1,1,0.39019889998599,1,131,1
156,2,2,1,120,1,1.46564793610014,0,0,0,0,0,1
157,5,3,2,110,1,0.62282799999229599,1,2,0.42225523610250099,1,507,1
158,1,4,0,109,1,0.81724993610987395,2,0,0,0,505,1
159,3,2,0,120,1,0.90694423610693797,2,2,0.55600493610836599,1,353,1
160,5,1,2,122,1,0.91520773610682205,1,2,0.64801687779254302,1,159,1
161,2,2,1,120,1,0.87683110000216402,2,2,0.50768479998805605,1,500,1
162,5,1,2,122,1,0.957665299996734,0,0,0,0,0,1
163,4,4,1,109,1,0.59989760001189996,0,0,0,0,0,1
164,2,3,0,110,1,0.874282100005075,1,2,0.63176433611079097,1,354,1
165,1,4,0,109,1,0.72385660000145402,1,1,0.50123470000107795,1,381,1
166,5,2,2,120,1,0.83260930000688005,0,0,0,0,0,1
167,1,1,1,122,1,0.77501933611347296,1,1,0.73030353611102305,1,137,1
168,5,3,2,110,1,0.92478830000618495,2,1,0.70373769997968305,1,343,1
169,4,1,0,120,0,1.38520053611137,0,0,0,0,0,1
170,5,3,2,110,1,0.66253999999025803,0,0,0,0,0,1
171,1,2,0,120,1,0.93318059999728598,0,0,0,0,0,1
172,4,4,1,109,1,0.57532643611193601,1,2,0.89894703609752502,1,557,1
173,5,3,2,110,1,0.69573669999954302,2,2,0.62274719998822603,1,677,1
174,2,2,1,120,1,0.981427436112426,1,1,0.84575969999423295,1,50,1
175,3,1,0,122,1,0.84941030002664797,2,2,0.60967550001805704,1,719,1
176,2,2,1,120,1,1.0420683361007801,2,2,0.81675890000769902,1,273,1
177,3,3,1,110,1,0.80302773611038003,2,1,0.88790923610213202,1,687,1
178,5,4,2,109,1,0.76203890002216201,2,2,1.1872961361077601,1,33,1
179,4,1,0,122,1,0.62166350000188697,1,2,0.61079360000439897,1,710,1
180,3,3,1,110,1,1.1636202000081499,0,0,0,0,0,1
181,1,4,0,109,1,0.58436630002688605,1,1,0.742921099998057,1,569,1
182,5,2,2,120,1,0.87153603610931896,0,0,0,0,0,1
183,1,1,1,122,1,0.58582969999406498,1,1,0.67203749998589102,1,696,1
184,5,3,2,110,1,0.75879379999241803,2,1,1.1707592360908201,1,663,1
185,4,1,0,122,1,0.77279163611820001,0,0,0,0,0,1
186,5,3,2,110,1,0.79182400001445796,0,0,0,0,0,1
187,1,2,0,120,1,0.68772390001686301,0,0,0,0,0,1
188,4,4,1,109,1,0.63965729999472398,1,2,0.55212293611839403,1,400,1
189,5,3,2,110,1,0.679566700011492,2,2,1.4432810000143901,1,229,1
190,2,2,1,120,1,1.5367192999983701,1,0,0,0,738,1
191,3,1,0,122,1,0.79228900000452995,2,2,0.61063183608348504,1,314,1
192,2,2,1,120,1,0.86999489998561297,2,2,0.59555279999040101,1,597,1
193,3,3,1,110,1,0.69543350001913495,2,1,0.83103189998655602,1,64,1
194,5,4,2,110,0,0.683707900025183,2,2,1.09278360000462,1,357,1
195,4,1,0,122,1,0.66946360000292804,1,2,0.88487940002232801,1,707,1
196,3,3,1,110,1,0.74025030000484604,0,0,0,0,0,1
197,1,1,1,122,1,0.61784940000507105,0,0,0,0,0,1
198,4,4,1,109,1,0.69471363609773096,2,1,0.46929529999033598,1,403,1
199,5,3,2,110,1,0.85851629998069301,0,0,0,0,0,1
200,3,2,0,120,1,0.75837683610734496,0,0,0,0,0,1
201,4,4,1,109,1,0.494530299998587,1,2,0.42332289999467299,1,499,1
202,2,1,0,120,0,1.0251230361172901,0,0,0,0,0,1
203,5,3,2,110,1,0.72248503612354398,1,1,0.749276499991538,1,726,1
204,3,4,0,109,1,1.2875311000098,2,1,0.61581323613063399,1,122,1
205,5,2,2,120,1,0.76865280000492897,2,1,0.82616230001440305,1,309,1
206,2,4,0,109,1,1.2449114361079401,1,2,1.0741132000111999,1,35,1
207,5,1,2,122,1,0.81370400000014298,1,1,0.76502369999070696,1,636,1
208,2,2,1,120,1,0.63710140000330295,0,0,0,0,0,1
209,5,3,2,110,1,0.62830410001333803,1,2,0.62813863612245802,1,462,1
210,1,4,0,109,1,0.68434010000782997,2,1,0.41231210000114499,0,302,1
211,3,2,0,120,1,0.82488860000739805,2,2,0.44504279998363899,1,383,1
212,5,1,2,122,1,0.77719713610713403,1,2,1.18047033611219,1,91,1
213,2,2,1,120,1,0.68705930002033699,2,2,0.76226679998217195,1,398,1
214,5,1,2,122,1,0.90776319999713495,0,0,0,0,0,1
215,4,4,1,109,1,0.53113310001208502,0,0,0,0,0,1
216,2,3,0,110,1,0.78711363609181695,1,2,0.48509649999323301,1,26,1
217,3,3,1,110,1,1.22079390002182,0,0,0,0,0,1
218,1,1,1,122,1,0.95441310000023805,0,0,0,0,0,1
219,4,4,1,109,1,0.68488909999723602,2,1,0.68145523610292003,1,110,1
220,5,3,2,110,1,0.61444413609569903,0,0,0,0,0,1
221,3,2,0,120,1,0.75710203612106897,0,0,0,0,0,1
222,4,4,1,109,1,0.541651300009107,1,2,0.55458470000303395,1,182,1
223,2,1,0,122,1,0.95824979999451898,0,0,0,0,0,1
224,5,3,2,110,1,0.57918500000960205,1,1,0.67168739999760896,1,118,1
225,3,4,0,109,1,1.1082952999859099,2,1,0.63961509999353405,1,187,1
226,5,2,2,120,1,1.6333678360970201,2,1,0.64558623611810595,1,2,1
227,2,4,0,109,1,0.77394260000437498,1,2,0.49494610002147998,1,611,1
228,5,1,2,122,1,0.90428140002768498,1,1,1.4534682361118001,1,742,1
229,2,2,1,120,1,0.72187623611535001,0,0,0,0,0,1
230,5,3,2,110,1,0.57278650000807796,1,2,1.25669389998075,1,312,1
231,1,4,0,109,1,1.2838119000079999,2,2,1.0726440361177101,1,99,1
232,3,2,0,120,1,1.44805149998865,2,2,2.1051215000043202,1,591,1
233,5,1,2,122,1,0.79254233610117797,1,2,0.68459879999863904,1,614,1
234,2,2,1,120,1,0.59616880002431605,2,2,0.68348069998319305,1,644,1
235,5,1,2,122,1,0.91278723609866597,0,0,0,0,0,1
236,4,4,1,109,1,0.912607600010233,0,0,0,0,0,1
237,2,3,0,110,1,0.73418960001436095,1,2,1.0048003999982,1,249,1
238,1,4,0,109,1,1.1116898999898699,1,1,1.12239480001153,1,473,1
239,5,2,2,120,1,1.33147063609795,0,0,0,0,0,1
240,1,1,1,109,0,0.80524303609854497,1,1,0.44588940002722699,1,117,1
241,5,3,2,110,1,0.82274433612474196,2,1,0.87721690000034902,1,583,1
242,4,1,0,122,1,0.925442299980205,0,0,0,0,0,1
243,5,3,2,110,1,0.70501713611883998,0,0,0,0,0,1
244,1,2,0,120,1,0.68704650001018297,0,0,0,0,0,1
245,4,4,1,109,1,0.591791800019564,1,2,0.92817260001902502,1,531,1
246,5,3,2,110,1,0.703819836111506,2,2,1.1709078999992899,1,347,1
247,2,2,1,122,0,0.71713289999752305,1,2,1.37626303610159,0,318,1
248,3,1,0,122,1,1.1474778999981901,2,2,1.5681153000041399,1,227,1
249,2,2,1,120,1,0.73441113610169895,2,2,0.70927673610276498,1,659,1
250,3,3,1,110,1,1.4778370000131,2,1,0.59753790000104401,1,522,1
251,5,4,2,109,1,1.3770622000156401,2,2,0.66332540000439599,1,744,1
252,4,1,0,122,1,0.81666023610159799,1,2,0.752649200003361,1,585,1
1,2,2,1,120,1,0.86076410001260195,2,2,0.92771720001474001,1,338,2
2,3,1,0,122,1,1.0474014105857401,1,2,0.92916010000044502,1,232,2
3,1,2,0,120,1,0.95443149999482602,2,1,0.85559720001765505,1,145,2
4,5,4,2,109,1,0.80683623687946204,2,2,1.05600559999584,1,586,2
5,4,1,0,122,1,0.96678289998089895,2,1,0.91391113685676795,1,66,2
6,5,3,2,110,1,0.94554413689184003,1,2,0.96261820002109699,1,299,2
7,3,4,0,109,1,0.86615280000842199,0,0,0,0,0,2
8,5,2,2,120,1,0.91513283687527303,1,2,0.90444879999267902,1,143,2
9,4,3,0,110,1,1.2172751000034601,2,1,0.97558919998118698,1,63,2
10,5,2,2,120,1,0.82122890002210602,1,2,0.843911100004334,1,263,2
11,3,3,1,110,1,0.96526920000906102,1,2,0.90015453688101799,1,265,2
12,5,4,2,109,1,0.82926229998702194,1,2,0.89222540002083395,1,27,2
13,1,1,1,122,1,0.94642253685742594,2,2,1.21341589998337,1,541,2
14,5,3,2,110,1,1.0282359368866301,2,2,0.83833420000155501,1,308,2
15,1,1,1,122,1,0.91396720000193499,1,2,1.56729743684991,1,515,2
16,2,2,1,120,1,0.88387330001569397,0,0,0,0,0,2
17,1,1,1,122,1,0.79526510002324402,0,0,0,0,0,2
18,2,2,1,120,1,0.808399200002896,1,1,1.0759935368842,1,16,2
19,4,3,0,110,1,1.13837023687665,1,1,0.84230413686600503,1,635,2
20,5,1,2,122,1,0.93182480000541601,2,2,0.56948289999854795,1,248,2
21,4,4,1,109,1,0.96978060001856703,0,0,0,0,0,2
22,3,3,1,110,1,0.87248439999530103,0,0,0,0,0,2
23,1,2,0,120,1,0.87393963686190601,1,1,1.09469200001331,1,105,2
24,4,4,1,109,1,0.82017993685440205,1,1,0.796195100003388,1,640,2
25,3,1,0,122,1,0.86305880002328195,0,0,0,0,0,2
26,5,4,2,109,1,0.80622650001896601,0,0,0,0,0,2
27,1,1,1,122,1,0.80940080000436898,2,1,1.0509386000048799,1,388,2
28,5,4,2,109,1,0.75392423686571397,0,0,0,0,0,2
29,2,1,0,122,1,0.83560179997584805,0,0,0,0,0,2
30,5,3,2,110,1,0.90977249998832099,0,0,0,0,0,2
31,4,4,1,109,1,0.84134600000106696,2,1,0.97172400000272297,1,681,2
32,5,2,2,120,1,0.88828129999455996,0,0,0,0,0,2
33,2,3,0,110,1,0.856608400004916,1,1,0.94270969997160103,1,56,2
34,5,4,2,109,1,0.77184269999270305,2,2,0.72378133685560897,1,321,2
35,1,2,0,120,1,0.826652199990349,0,0,0,0,0,2
36,4,3,0,110,1,0.97843170000123802,2,2,1.7502356000186401,1,656,2
37,1,1,1,122,1,0.95288689999142695,1,2,0.91442499999538995,1,502,2
38,2,2,1,120,1,1.01257890000124,0,0,0,0,0,2
39,1,1,1,122,1,0.77817293687257905,0,0,0,0,0,2
40,2,2,1,120,1,0.85871920001227398,1,1,0.526832700008526,1,207,2
41,4,3,0,110,1,0.87620877369772598,1,1,0.75473960000090301,1,376,2
42,5,1,2,122,1,0.98992179997731,2,2,0.54283520000171903,1,550,2
43,4,4,1,109,1,0.81026230001589306,0,0,0,0,0,2
44,3,3,1,110,1,0.89479353689239405,0,0,0,0,0,2
45,1,2,0,120,1,0.79411560000153303,1,1,0.66116813686676301,1,688,2
46,4,4,1,109,1,0.92396720001124799,1,1,0.57891589999781001,1,537,2
47,3,1,0,122,1,0.89855519999400701,0,0,0,0,0,2
48,5,4,2,109,1,0.77698890000465304,0,0,0,0,0,2
49,1,1,1,122,1,0.82439570000860796,2,1,0.538256300002104,1,120,2
50,5,4,2,109,1,0.75354890001472097,0,0,0,0,0,2
51,2,1,0,122,1,0.87061123686726205,0,0,0,0,0,2
52,5,3,2,110,1,0.91962249999051005,0,0,0,0,0,2
53,4,4,1,109,1,0.80063860001973797,2,2,1.05436740000732,0,706,2
54,5,2,2,120,1,1.1360969368834,0,0,0,0,0,2
55,2,3,0,110,1,0.84253080000053204,1,1,0.90548759998637296,1,669,2
56,5,4,2,109,1,0.973738800006686,2,2,0.62306853686459396,1,464,2
57,1,2,0,120,1,0.84816359999240398,0,0,0,0,0,2
58,4,3,0,110,1,0.93736310000531398,2,2,0.55859023684752196,1,478,2
59,2,2,1,120,1,0.84691530000418402,2,2,0.54222890001255997,1,460,2
60,3,1,0,122,1,0.93757469998672605,1,2,0.642971199995372,1,694,2
61,1,2,0,120,1,0.87497750000329699,2,1,0.51040923685650297,1,278,2
62,5,4,2,109,1,0.80829879999510001,2,2,0.54110503685660705,1,151,2
63,4,1,0,122,1,1.08257599998615,2,1,0.46538933686679201,1,186,2
64,5,3,2,110,1,0.83723750000353903,1,2,1.29035560000921,1,647,2
65,3,4,0,109,1,1.0935326000035299,0,0,0,0,0,2
66,5,2,2,120,1,0.84182900001178496,1,2,0.56733610000810597,1,570,2
67,4,3,0,110,1,0.88918640001793403,2,1,0.49332539999159097,1,453,2
68,5,2,2,120,1,0.81404200001270499,1,2,0.52073173684766505,1,643,2
69,3,3,1,110,1,1.43300029999227,1,2,0.45899849999113901,1,484,2
70,5,4,2,109,1,1.17652920002001,1,2,0.53946369999903299,1,242,2
71,1,1,1,122,1,0.90897489999770198,2,2,0.59058679998270203,1,556,2
72,5,3,2,110,1,0.89624860000912998,2,2,0.71648850000929099,1,262,2
73,5,4,2,109,1,0.89922660001320798,0,0,0,0,0,2
74,1,1,1,122,1,0.76659503686823904,2,1,0.52017343684565298,1,542,2
75,5,4,2,109,1,0.91276803688379005,0,0,0,0,0,2
76,2,1,0,122,1,1.1013458999805199,0,0,0,0,0,2
77,5,3,2,110,1,0.81305783684365496,0,0,0,0,0,2
78,4,4,1,109,1,0.91385380001156602,2,1,0.475098136870656,1,558,2
79,5,2,2,120,1,1.0838023000105801,0,0,0,0,0,2
80,2,3,0,110,1,0.85447489999933202,1,1,0.51609313685912594,1,29,2
81,5,4,2,109,1,0.88905701055773501,2,2,0.47555189998820402,1,675,2
82,1,2,0,120,1,0.88333099998999398,0,0,0,0,0,2
83,4,3,0,110,1,1.01525793687324,2,2,0.71098613686626799,1,412,2
84,2,2,1,120,1,0.80402720000711303,2,2,0.96815000000060503,1,203,2
85,3,1,0,122,1,0.90071260000695497,1,2,0.76915710000321302,1,287,2
86,1,2,0,120,1,0.82963579997885994,2,1,0.42173329999786802,1,458,2
87,5,4,2,109,1,0.95603183686034798,2,2,0.87348403685609799,1,4,2
88,4,1,0,122,1,0.97195523686241403,2,1,0.96939800001564402,1,161,2
89,5,3,2,110,1,0.98380119999637805,1,2,0.56381890000193402,1,528,2
90,3,4,0,109,1,0.93160743685439196,0,0,0,0,0,2
91,5,2,2,120,1,0.94162420000066105,1,2,0.53802819998236395,1,678,2
92,4,3,0,110,1,1.01599563687341,2,1,0.58598800000618201,1,148,2
93,5,2,2,120,1,0.92325130000244804,1,2,0.45088409999152601,1,722,2
94,3,3,1,110,1,0.88353769999230303,1,2,0.53738490000250805,1,323,2
95,5,4,2,109,1,0.96773279999615602,1,2,0.46665489999577398,1,184,2
96,1,1,1,122,1,1.0277797000016999,2,1,1.5407341000100101,0,650,2
97,5,3,2,110,1,1.3243167999898999,2,2,0.57652143685845703,1,491,2
98,1,1,1,122,1,0.985809336852981,1,2,0.455032436875626,1,111,2
99,2,2,1,120,1,0.88776720000896603,0,0,0,0,0,2
100,1,1,1,122,1,0.863091099978192,0,0,0,0,0,2
101,2,2,1,120,1,0.90780903687118597,1,1,0.58250799999223102,1,317,2
102,4,3,0,110,1,0.83662610000465099,1,1,0.57124609997845299,1,427,2
103,5,1,2,122,1,1.0548002999857999,2,2,1.0948914999899,1,654,2
104,4,4,1,109,1,1.00023363684886,0,0,0,0,0,2
105,3,3,1,110,1,0.91108399999211498,0,0,0,0,0,2
106,1,2,0,120,1,0.88547619999735605,1,1,0.64874403685098503,1,703,2
107,4,4,1,109,1,0.86788100001285795,1,1,0.65522429998964105,1,94,2
108,3,1,0,122,1,0.94926429999759399,0,0,0,0,0,2
109,5,4,2,109,1,0.98039219999918703,0,0,0,0,0,2
110,2,1,0,122,1,0.877558699983638,0,0,0,0,0,2
111,5,3,2,110,1,0.96662063687108501,0,0,0,0,0,2
112,4,4,1,109,1,1.0393005000078099,2,1,0.57296489999862399,1,53,2
113,5,2,2,120,1,1.03579119997448,0,0,0,0,0,2
114,2,3,0,110,1,0.89957113686250501,1,1,0.58523013687226899,1,411,2
115,5,4,2,109,1,0.86585483685485098,2,1,0.36093019999680098,0,674,2
116,1,2,0,120,1,0.84508243686286699,0,0,0,0,0,2
117,4,3,0,110,1,0.94903839999460604,2,2,0.46567923686234303,1,402,2
118,2,2,1,120,1,0.88881623686756905,2,2,0.64907240000320598,1,523,2
119,3,1,0,122,1,0.951782636868302,1,2,0.52159663685597502,1,524,2
120,1,2,0,120,1,0.99134830001275998,2,1,0.96180439999443501,1,676,2
121,5,4,2,109,1,0.95809070000541396,2,2,0.46069199999328703,1,568,2
122,4,1,0,122,1,0.87151349999476202,2,1,0.53155869999318395,1,426,2
123,5,3,2,110,1,0.85397389999707196,1,2,0.37368703685933702,1,579,2
